STATE;GRANTEE;OWNER;OBJECT_TYPE;TABLE_NAME;GRANTOR;PRIVILEGE;GRANTABLE;HIERARCHY
O;DBREAD;VBLCZ_BASE_200;TABLE;A_WSCARDETECT_ACIS;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;A_WSCARDETECTCHECK_LOG;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;A_WSCARDETECT_CIS;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;A_WSCARDETECT_LOG;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;A_WSCEBIA_ACIS;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;A_WSCEBIACHECK_LOG;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;A_WSCEBIA_CIS;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;A_WSCEBIA_LOG;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;A_WSCRIBISOBRAT_LOG;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;A_WSCRIBISSUBJEKT_LOG;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;A_WSCRIBISVAROVANI_ACIS;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;A_WSCRIBISVAROVANI_CIS;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;A_WSCRIBISVAROVANI_LOG;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;INDEX;A_WSCRIBISVAROVANI_LOG;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;A_WSCRIBISVAZBA_LOG;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;A_WSCRIBISVAZBATYP_ACIS;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;A_WSCRIBISVAZBATYP_CIS;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;A_WSGEKO_LOG;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;A_WSISIRDATA_TMP;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;A_WSMAIN_LOG;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;VIEW;A_WSMAINSTATDNES_V;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;VIEW;A_WSMAINSTAT_V;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;VIEW;A_WSMAIN_V;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;A_WSMVCRDOKL_LOG;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;A_WSSOLUSDEBT_LOG;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;A_WSSOLUS_LOG;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;A_WSTEKAROSERIE_CIS;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;A_WSTEMODEL_CIS;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;A_WSTEMODELRADA_CIS;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;A_WSTEPALIVO_CIS;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;A_WSTEPOHON_CIS;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;A_WSTEPREVODOVKA_CIS;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;A_WSTEVYBAVA_CIS;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;A_WSTEZATRIDENI_CIS;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;A_WSTEZHODNOCENI_CIS;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;A_WSTEZNACKA_CIS;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;A_WSTEZNACKADRUH_CIS;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;A_WSTYP_ACIS;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;A_WSTYP_CIS;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;MATERIALIZED VIEW;F_BANKA_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;F_BANKA_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;MATERIALIZED VIEW;F_DOPRINSPEKTORAT_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;F_DOPRINSPEKTORAT_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;F_DPHSAZBA_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;MATERIALIZED VIEW;F_DPHSAZBA_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;F_DPHSAZBAPODSKUPINA_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;MATERIALIZED VIEW;F_DPHSAZBAPODSKUPINA_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;MATERIALIZED VIEW;F_KLIENTDOKLADTYP_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;F_KLIENTDOKLADTYP_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;F_KLIENTFIRMAFCE_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;MATERIALIZED VIEW;F_KLIENTFIRMAFCE_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;F_KLIENTNACEDIVIZE_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;MATERIALIZED VIEW;F_KLIENTNACEDIVIZE_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;F_KLIENTNACE_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;MATERIALIZED VIEW;F_KLIENTNACE_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;F_KLIENTNACESEKCE_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;MATERIALIZED VIEW;F_KLIENTNACESEKCE_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;MATERIALIZED VIEW;F_KLIENTPRAVNIFORMA_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;F_KLIENTPRAVNIFORMA_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;F_KLIENTTITULPRED_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;MATERIALIZED VIEW;F_KLIENTTITULPRED_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;MATERIALIZED VIEW;F_KLIENTTITULZA_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;F_KLIENTTITULZA_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;VIEW;F_PARTNER_NAJEMCE_V;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;VIEW;F_PARTNER_OSOBA_V;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;VIEW;F_PARTNER_V;VBLCZ_BASE_200;SELECT;NO;NO
