STATE;GRANTEE;OWNER;OBJECT_TYPE;TABLE_NAME;GRANTOR;PRIVILEGE;GRANTABLE;HIERARCHY
O;DBREAD;APEX_PORTAL_200;TABLE;C_REF_ZAJEM_ARCH;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;C_RISKINFO;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;C_RISKINFO_ARCH;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;C_SUMHODNOTY;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;C_SUMHODNOTY_LOG;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;VIEW;C_VYHLEDAVANI_V;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;VIEW;C_ZADOSTISMLOUVY_V;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;C_ZAJEM1;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;C_ZAJEM1_ARCH;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;C_ZAJEM2;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;C_ZAJEM2_ARCH;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;C_ZAJEM3;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;C_ZAJEM3_ARCH;APEX_PORTAL_200;SELECT;NO;NO
N;DBREAD;APEX_PORTAL_200;TABLE;F_VFMAIN_TEMP;APEX_PORTAL_200;SELECT ;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;K_AKCEBLOKACE;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;K_AKCEBONUSY;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;K_AKCEHLAVICKA;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;K_AKCEHODNOTY;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;K_KALKAKONTACE;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;K_KALKBLOKACE;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;K_KALKBONUSY;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;K_KALKDOBA;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;K_KALKHLAVICKA;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;K_KALKPOJISTENI;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;K_KALKSAZBYHLAVICKA;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;K_KALKSAZBYRADEK;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;N_NABIDKA;APEX_PORTAL_200;SELECT;NO;NO
