STATE;GRANTEE;OWNER;OBJECT_TYPE;TABLE_NAME;GRANTOR;PRIVILEGE;GRANTABLE;HIERARCHY
O;DBREAD;APEX_IMPORT;TABLE;IMPORT_FILES;APEX_IMPORT;SELECT;NO;NO
O;DBREAD;APEX_IMPORT;TABLE;IMPORT_FILES_TYPE;APEX_IMPORT;SELECT;NO;NO
O;DBREAD;APEX_IMPORT;VIEW;I_PREHLEDMAIN_V;APEX_IMPORT;SELECT;NO;NO
